,output_dim,nodes,activation,regularizer,stacking,dropout,nlayers,closer,optimizer,epochs,batch_size,loss_func,accuracy,loss,val_accuracy,val_loss
161,3,256,tanh,L1,False,False,3,False,adam,13,64,sparse_categorical_crossentropy,0.7901515364646912,0.5081003904342651,0.7510942816734314,0.5967724323272705
162,3,256,tanh,L1,False,False,3,True,adam,13,64,categorical_crossentropy,0.7876473069190979,0.5091974139213562,0.7590909004211426,0.5935845375061035
163,3,256,tanh,L1,False,False,3,True,adam,14,64,sparse_categorical_crossentropy,0.790382981300354,0.5045631527900696,0.7496632933616638,0.5987517833709717
164,3,256,tanh,L1,False,True,3,False,adam,13,64,categorical_crossentropy,0.7874789834022522,0.5103952288627625,0.7519360184669495,0.5956403613090515
165,3,256,tanh,L1,False,True,3,False,adam,16,64,sparse_categorical_crossentropy,0.7945917248725891,0.4972539246082306,0.7544612884521484,0.6018026471138
166,3,256,tanh,L1,False,True,3,True,adam,13,64,categorical_crossentropy,0.7874158024787903,0.5103952288627625,0.7578282952308655,0.5943364500999451
167,3,256,tanh,L1,False,True,3,True,adam,14,64,sparse_categorical_crossentropy,0.7898989915847778,0.5053698420524597,0.7552188634872437,0.5980411767959595
168,3,256,tanh,L1,True,False,3,False,adam,13,64,categorical_crossentropy,0.7854797840118408,0.5110456347465515,0.7541245818138123,0.5913074612617493
169,3,256,tanh,L1,True,False,3,False,adam,13,64,sparse_categorical_crossentropy,0.7862583994865417,0.5115420818328857,0.7521044015884399,0.5918170213699341
170,3,256,tanh,L1,True,False,3,True,adam,14,64,categorical_crossentropy,0.7896464467048645,0.5060704946517944,0.7516834735870361,0.594571590423584
171,3,256,tanh,L1,True,False,3,True,adam,20,64,sparse_categorical_crossentropy,0.7985900640487671,0.48190581798553467,0.7553871870040894,0.60445237159729
172,3,256,tanh,L1,True,True,3,False,adam,21,64,categorical_crossentropy,0.7990530133247375,0.48001161217689514,0.7561447620391846,0.6003880500793457
173,3,256,tanh,L1,True,True,3,False,adam,16,64,sparse_categorical_crossentropy,0.7943181991577148,0.49636897444725037,0.7574915885925293,0.6007447838783264
174,3,256,tanh,L1,True,True,3,True,adam,14,64,categorical_crossentropy,0.7904671430587769,0.505855917930603,0.7577441334724426,0.5950270295143127
175,3,256,tanh,L1,True,True,3,True,adam,19,64,sparse_categorical_crossentropy,0.7963173389434814,0.4869256615638733,0.7546296119689941,0.5922552943229675
176,3,256,tanh,L2,False,False,3,False,adam,15,64,categorical_crossentropy,0.7905513644218445,0.5007473826408386,0.7590909004211426,0.59321528673172
177,3,256,tanh,L2,False,False,3,False,adam,15,64,sparse_categorical_crossentropy,0.7917298078536987,0.5026694536209106,0.7573232054710388,0.5947633385658264
178,3,256,tanh,L2,False,False,3,True,adam,18,64,categorical_crossentropy,0.795854389667511,0.49017754197120667,0.7567340135574341,0.6087455153465271
179,3,256,tanh,L2,False,False,3,True,adam,17,64,sparse_categorical_crossentropy,0.7934975028038025,0.49501416087150574,0.7547138333320618,0.6123509407043457
180,3,256,tanh,L2,False,True,3,False,adam,17,64,categorical_crossentropy,0.7958964705467224,0.4920353889465332,0.7551347017288208,0.5977945923805237
